Id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2537,480000,4,2.25,3250,34293,2,0,0,4,3250,0,1983,0,28030 185th Pl SE,Kent,WA 98042,USA
2538,557000,4,2.5,2840,4500,2,0,0,3,2840,0,2012,1912,19226 76th Pl NE,Kenmore,WA 98028,USA
2539,415000,2,1.75,1340,4664,1,0,0,3,1340,0,2004,2003,13283 228th Pl NE,Redmond,WA 98053,USA
2540,539950,3,2.25,2190,7149,1,0,1,4,1240,950,1963,0,3600-3698 Wells Ave N,Renton,WA 98056,USA
2541,1370000,4,2.75,3720,9450,1,0,4,5,1960,1760,1962,0,13615 Somerset Ln SE,Bellevue,WA 98006,USA
2542,970500,3,2.75,2470,10125,2,0,0,3,2470,0,1960,2012,4511 87th Ave SE,Mercer Island,WA 98040,USA
2543,417985.7143,4,2.25,2070,7500,2,0,0,4,2070,0,1977,0,14025 93rd Ave NE,Kirkland,WA 98034,USA
2544,250000,4,2,1960,7560,1,0,0,5,1160,800,1978,0,12206 SE 217th St,Kent,WA 98031,USA
2545,1050000,4,4.25,4390,13833,2,0,3,3,3320,1070,2003,0,5160 235th Pl SE,Issaquah,WA 98029,USA
2546,590000,4,2.5,3220,7875,1.5,0,0,4,3220,0,1966,0,16429 NE 18th St,Bellevue,WA 98008,USA
2547,499950,2,2.25,1060,1208,2,0,0,3,940,120,2005,0,2008 Yale Ave E,Seattle,WA 98102,USA
2548,597326,4,4,3570,8250,2,0,0,3,2860,710,2013,1923,8416 SE 36th St,Mercer Island,WA 98040,USA
2549,599000,3,1.75,1960,4788,1,0,0,4,1090,870,1920,0,6253-6299 15th Ave NE,Seattle,WA 98115,USA
2550,346000,3,1.75,1270,8100,1,0,0,3,880,390,1950,2005,651 SW 134th St,Burien,WA 98146,USA
2551,1410000,4,2.25,3250,16684,2,0,0,3,3250,0,1979,2014,2520 Medina Cir,Medina,WA 98039,USA
2552,449250,4,2,1480,3844,1.5,0,0,5,1480,0,1928,1970,519 N 104th St,Seattle,WA 98133,USA
2553,479000,3,1,1340,13750,1,0,0,4,1340,0,1955,2009,14211 SE 37th St,Bellevue,WA 98006,USA
2554,495000,4,2,2050,4000,1.5,0,0,5,1210,840,1941,0,2609 21st Ave S,Seattle,WA 98144,USA
2555,810000,2,2.75,2700,8572,1,0,0,3,2700,0,2007,0,22857 NE 138th Ct,Redmond,WA 98053,USA
2556,750000,4,2.5,2980,4930,2,0,0,3,2890,90,2000,0,16512 SE 64th Pl,Bellevue,WA 98006,USA
2557,568000,4,1.75,2790,17476,1,0,2,3,1450,1340,1956,2001,2714 SW 164th Pl,Burien,WA 98166,USA
2558,233166.6667,3,2,1570,7000,2,0,2,4,1050,520,1971,0,429 Randolph Ave,Seattle,WA 98122,USA
2559,480000,4,2.75,2050,3960,1,0,0,4,1180,870,1986,0,2612 49th Ave SW,Seattle,WA 98116,USA
2560,299995,3,2.5,1970,7500,2,0,0,3,1970,0,1988,2000,4809 Mill Pond Loop,Auburn,WA 98092,USA
2561,224000,4,1.5,1600,9289,1,0,0,4,1600,0,1959,0,214-220 N St NE,Auburn,WA 98002,USA
2562,650000,5,2.75,2550,5040,1.5,0,0,5,2550,0,1902,0,1417 26th Ave,Seattle,WA 98122,USA
2563,300000,4,1.75,1820,5015,1,0,0,4,1190,630,1926,1993,1714 S Pearl St,Seattle,WA 98108,USA
2564,615000,2,1.75,2040,28593,1.5,1,3,4,2040,0,1919,1990,23014 Vashon Hwy SW,Vashon,WA 98070,USA
2565,172500,3,1,1140,8800,1,0,0,3,1140,0,1972,2002,4804 S 378th St,Auburn,WA 98001,USA
2566,142500,4,0.75,1440,13300,1,0,0,3,1440,0,1948,1994,209 SW 142nd St,Burien,WA 98166,USA
2567,150000,3,1,1310,9612,1,0,0,3,960,350,1962,2003,34025 39th Ave S,Auburn,WA 98001,USA
2568,320000,3,3.25,1530,1602,2,0,0,3,1140,390,2013,1923,5201 23rd Ave SW,Seattle,WA 98106,USA
2569,368112.5,4,2.5,2590,8483,2,0,0,3,2590,0,1991,0,8917 NE 151st Pl,Bothell,WA 98011,USA
2570,725000,2,1.75,1950,2719,1,0,0,5,1010,940,1919,1934,3609-3615 Whitman Ave N,Seattle,WA 98103,USA
2571,308000,3,1,1010,8800,1,0,0,4,1010,0,1954,1979,5968 44th Ave S,Seattle,WA 98118,USA
2572,345000,3,1,1140,4200,2,0,0,4,1140,0,1904,0,115 28th Ave S,Seattle,WA 98144,USA
2573,320000,3,2.5,2280,7417,2,0,0,3,2280,0,1998,2006,27515 44th Pl S,Auburn,WA 98001,USA
2574,450000,3,2,1430,3480,1,0,0,3,980,450,1947,2012,8012 Wallingford Ave N,Seattle,WA 98103,USA
2575,635700,4,2.5,3240,13978,1,0,0,3,1860,1380,1977,2004,2069 211th Ave NE,Sammamish,WA 98074,USA
2576,245000,4,2,1580,8000,1,0,0,3,1040,540,1967,2011,2306 S 284th Pl,Federal Way,WA 98003,USA
2577,201500,3,1,1320,5000,1.5,0,0,3,1320,0,1912,1994,4207 SW Manning St,Seattle,WA 98116,USA
2578,453500,4,1.75,2000,6032,1,0,2,3,1300,700,1959,1989,4404 SW 101st St,Seattle,WA 98146,USA
2579,585000,3,1,1870,2807,1.5,0,0,4,1580,290,1927,0,111 NW 53rd St,Seattle,WA 98107,USA
2580,254000,2,1,1060,8187,1,0,0,4,1060,0,1952,0,16708 N Park Ave N,Shoreline,WA 98133,USA
2581,488000,5,2,2020,5000,1.5,0,0,4,2020,0,1938,0,9020-9024 11th Ave NW,Seattle,WA 98117,USA
2582,410000,3,2.25,1800,36704,1,0,0,4,1360,440,1978,2000,24502 SE Mirrormont Dr,Issaquah,WA 98027,USA
2583,288790,4,2,1350,942,3,0,0,3,1350,0,2008,0,916 4th Ave NE,Issaquah,WA 98029,USA
2584,525000,4,2.5,3670,9958,2,0,0,3,3670,0,2005,0,13559 SE 159th Pl,Renton,WA 98058,USA
2585,762300,4,2.5,3880,14550,2,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA
2586,240000,3,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,43712 SE 150th St,North Bend,WA 98045,USA
2587,496752,2,1,1980,5000,1,0,0,4,1090,890,1923,0,1908 29th Ave S,Seattle,WA 98144,USA
2588,3000000,4,4.25,4850,12445,2,1,4,5,3850,1000,1989,0,11031 Champagne Point Rd NE,Kirkland,WA 98034,USA
2589,450000,3,2.5,2910,17172,2,0,0,3,2910,0,1989,0,36023 3rd Ave S,Federal Way,WA 98003,USA
2590,740000,4,2.75,2490,17833,2,0,2,3,1490,1000,1979,2014,12537 41st Ave NE,Seattle,WA 98125,USA
2591,193000,3,1.5,1180,9048,1,0,0,3,1180,0,1960,2012,454 S 190th St,Burien,WA 98148,USA
2592,150000,3,1,1010,25000,1,0,0,3,1010,0,1966,1963,10626 Kelly Rd NE,Carnation,WA 98014,USA
2593,359800,4,2.5,2390,6426,2,0,0,3,2390,0,1999,0,5608 Elizabeth Loop SE,Auburn,WA 98092,USA
2594,580000,4,1.75,1720,6975,1,0,0,3,1420,300,1975,0,4528 165th Ave NE,Redmond,WA 98052,USA
2595,265000,4,1,1940,9533,1,0,0,3,1080,860,1962,2003,9908 S 210th Pl,Kent,WA 98031,USA
2596,949880,4,2.25,2290,10687,2,0,0,3,2290,0,1978,0,10413 SE 25th St,Bellevue,WA 98004,USA
2597,459500,3,1.75,1470,4950,1,0,0,3,1030,440,1984,0,14301 Wallingford Ave N,Seattle,WA 98133,USA
2598,430000,2,1,990,4802,1,0,0,3,990,0,1947,2012,8059 Loyal Way NW,Seattle,WA 98117,USA
2599,530000,3,3.5,2320,3174,2,0,0,3,2060,260,1997,0,12418 NE 100th St,Kirkland,WA 98033,USA
2600,356000,3,3.5,2100,12384,2,0,0,3,2100,0,1980,0,14937 57th Ave S,Tukwila,WA 98168,USA
2601,625000,4,2.5,2820,8408,2,0,0,3,2820,0,2014,0,17052 4th Ave NE,Shoreline,WA 98155,USA
2602,310000,3,1,1050,9876,1,0,0,3,1050,0,1953,0,18527 Kenlake Pl NE,Kenmore,WA 98028,USA
2603,1300000,4,3.5,4380,74052,1,0,0,3,4380,0,2001,0,5830 246th Pl NE,Redmond,WA 98053,USA
2604,175000,2,1,660,5000,1,0,0,3,660,0,1915,0,4100 25th Ave SW,Seattle,WA 98106,USA
2605,350000,3,1,1010,11244,1,0,0,4,1010,0,1947,1988,16220 8th Ave NE,Shoreline,WA 98155,USA
2606,750000,4,3.25,2050,5000,2,0,0,4,1370,680,1987,0,427 27th Ave E,Seattle,WA 98112,USA
2607,720000,3,2.5,3150,151588,2,0,0,3,3150,0,2007,0,31215 SE 40th St,Fall City,WA 98024,USA
2608,695000,4,2.5,2961,12146,2,0,0,3,2961,0,1998,2006,21548 SE 28th Ln,Sammamish,WA 98075,USA
2609,378000,5,2.5,2760,8015,1,0,0,4,1600,1160,1960,2001,13327 30th Ave NE,Seattle,WA 98125,USA
2610,410000,4,2.5,1700,9000,1,0,0,5,1700,0,1972,0,14214 81st Ave NE,Kirkland,WA 98034,USA
2611,547000,5,2.5,2200,4080,1.5,0,0,5,1420,780,1916,0,8007 Fremont Ave N,Seattle,WA 98103,USA
2612,630000,4,2.5,2740,43101,2,0,0,3,2740,0,1993,0,18808 215th Way NE,Woodinville,WA 98077,USA
2613,640000,3,2.25,1980,10115,1,0,0,3,1980,0,1959,1989,3060 124th Ave NE,Bellevue,WA 98005,USA
2614,534333.3333,3,2.5,1460,7573,2,0,0,3,1460,0,1983,2009,14855 SE 10th Pl,Bellevue,WA 98007,USA
2615,989000,5,3.5,3280,4000,2,0,0,3,2440,840,2003,0,8309 30th Ave NW,Seattle,WA 98117,USA
2616,500000,3,2.5,1940,37565,1,0,0,4,1940,0,1987,0,20821 SE 135th St,Issaquah,WA 98027,USA
2617,607500,3,3.25,1530,1612,3,0,0,3,1530,0,2006,0,1537 NW 58th St,Seattle,WA 98107,USA
2618,314900,4,1.75,2700,27072,1,0,0,3,1380,1320,1958,2004,34901-35199 Weyerhaeuser Way S,Federal Way,WA 98003,USA
2619,930000,4,2.5,2200,4000,2,0,0,5,1430,770,1908,0,2418 10th Ave W,Seattle,WA 98119,USA
2620,340000,3,2.25,1970,3716,2,0,0,3,1970,0,1997,0,504 Shelton Ct NE,Renton,WA 98056,USA
2621,200000,3,2.25,1230,7420,1.5,0,0,5,1230,0,1913,0,804 12th St NE,Auburn,WA 98002,USA
2622,489950,3,2.25,1820,7326,2,0,0,3,1820,0,1983,2009,9243 NE 126th Pl,Kirkland,WA 98034,USA
2623,530000,2,2,1680,4950,1,0,0,3,1680,0,2006,0,23726 NE 134th Pl,Redmond,WA 98053,USA
2624,350000,3,1.75,1660,10150,1.5,0,0,3,1660,0,1957,2000,1301 N 169th St,Shoreline,WA 98133,USA
2625,1070000,4,2.5,3270,35445,2,0,0,3,3270,0,1989,0,6040 164th Ave SE,Bellevue,WA 98006,USA
2626,729032,4,2.5,2840,12866,1,0,0,4,1780,1060,1977,0,3200 130th Ave NE,Bellevue,WA 98005,USA
2627,465000,2,2,1494,19271,2,1,4,3,1494,0,1943,1997,12533 SW 148th St,Vashon,WA 98070,USA
2628,600000,4,1.75,1740,7700,1,0,0,5,1740,0,1968,0,1800 172nd Ave NE,Bellevue,WA 98008,USA
2629,677099.5652,4,2.5,2150,27540,2,0,0,3,2150,0,1997,0,3046 Quail Creek Way NE,Redmond,WA 98053,USA
2630,450000,3,2.25,2450,42180,1,0,0,4,2450,0,1978,2000,17081-17183 SE Wax Rd,Covington,WA 98042,USA
2631,274950,3,1.75,1670,7415,1,0,0,3,1320,350,1987,2000,16828 SE 251 St,Covington,WA 98042,USA
2632,344950,4,2,2330,6250,1,0,0,4,1400,930,1941,1998,440 Scenic Way,Kent,WA 98030,USA
2633,520000,3,1.75,1940,219527,1,0,0,3,1940,0,1991,0,24020 SE 202nd St,Maple Valley,WA 98038,USA
2634,613000,2,2,1170,1890,1.5,0,1,4,1170,0,1927,0,2425 Westview Dr W,Seattle,WA 98119,USA
2635,405100,2,1,840,3522,1,0,0,3,840,0,1947,2012,2901 W Elmore St,Seattle,WA 98199,USA
2636,427000,5,2.75,2220,4000,1,0,0,3,1230,990,1973,2013,3112 21st Ave S,Seattle,WA 98144,USA
2637,250000,2,1.5,1088,1360,2,0,0,3,1088,0,1983,2009,9603 NE 121st Ln,Kirkland,WA 98034,USA
2638,325187.5,3,1.75,2000,7560,1,0,0,4,1300,700,1968,0,12621 SE 187th Pl,Renton,WA 98058,USA
2639,232500,3,1.5,1940,9887,1,0,0,4,1140,800,1969,0,450 S 305th St,Federal Way,WA 98003,USA
2640,355000,3,1.75,1730,7416,1.5,0,0,3,1730,0,1954,2005,18010 N Park Pl N,Shoreline,WA 98133,USA
2641,405000,2,1.75,1710,4234,2,0,0,3,1330,380,1920,1979,4131 SW Kenyon St,Seattle,WA 98136,USA
2642,411605,4,2.5,2658,3960,2,0,0,3,2658,0,2014,0,2723 55th St SE,Auburn,WA 98092,USA
2643,919204,4,3.5,3760,5000,2,0,0,3,2860,900,2014,0,2822 NW 74th St,Seattle,WA 98117,USA
2644,269000,3,2.5,1560,4200,2,0,0,3,1560,0,2003,0,23620 SE 243rd Pl,Maple Valley,WA 98038,USA
2645,740000,5,3.75,3990,18897,2,0,0,3,3090,900,1937,2010,1714 NE Brockman Pl,Seattle,WA 98125,USA
2646,875000,4,2.25,3720,12384,1,0,2,5,1860,1860,1970,0,2929 200th Ave SE,Sammamish,WA 98075,USA
2647,549900,5,2.75,3060,7015,1,0,0,5,1600,1460,1979,0,10834 31st Ave SW,Seattle,WA 98146,USA
2648,390000,3,1.75,1260,6500,1,0,0,4,1260,0,1966,0,1415 168th Ave NE,Bellevue,WA 98008,USA
2649,739888,3,2.5,2420,43177,2,0,4,4,1690,730,1989,0,4280 E Lake Sammamish Pkwy SE,Sammamish,WA 98075,USA
2650,505000,4,1.75,1940,4800,1,0,0,5,1030,910,1922,1956,414 14th Ave,Seattle,WA 98122,USA
2651,530000,5,2.25,2140,7910,1,0,0,3,1070,1070,1962,2003,227 152nd Pl SE,Bellevue,WA 98007,USA
2652,193000,3,1.5,2200,5000,1.5,0,0,3,2200,0,1932,0,2356 Rosemont Pl W,Seattle,WA 98199,USA
2653,309000,3,2.5,1800,2700,2,0,0,3,1800,0,2011,0,2803 SW Bataan St,Seattle,WA 98126,USA
2654,499000,4,2.5,2910,6479,2,0,0,3,2910,0,2006,0,34010 SE Sorenson St,Snoqualmie,WA 98065,USA
2655,174500,2,1,1010,5200,1,0,0,3,1010,0,1955,2005,20721 9th Ave S,Des Moines,WA 98198,USA
2656,410000,3,1.5,1250,7700,1,0,0,5,1250,0,1968,0,7202 121st Pl SE,Newcastle,WA 98056,USA
2657,464600,2,1,840,3400,1,0,2,4,840,0,1924,0,2423 11th Ave W,Seattle,WA 98119,USA
2658,360000,3,1.75,1500,7200,1,0,0,3,1500,0,1957,2000,20015 Burke Ave N,Shoreline,WA 98133,USA
2659,425000,3,2.5,2540,5612,2,0,0,3,2540,0,1999,0,824 Chelan Pl NE,Renton,WA 98059,USA
2660,735000,4,3,2840,4120,1.5,0,0,4,2060,780,1931,0,3849 Cascadia Ave S,Seattle,WA 98118,USA
2661,305000,4,1.75,2200,8100,1.5,0,0,5,1400,800,1942,0,12036 23rd Ave S,Seattle,WA 98168,USA
2662,160000,2,1,1180,9350,1,0,0,3,1180,0,1918,0,12662 60th Ave S,Seattle,WA 98178,USA
2663,534640,3,2.5,2130,3500,1,0,0,4,1210,920,1994,0,13440 NE 148th St,Woodinville,WA 98072,USA
2664,970000,4,3.25,2790,5420,1,0,3,3,1130,1660,1963,2013,19400-19498 23rd Ave NW,Shoreline,WA 98177,USA
2665,661000,4,2.25,1990,4600,1.5,0,2,4,1420,570,1932,1958,4426 38th Ave SW,Seattle,WA 98126,USA
2666,380000,2,2.5,1230,987,2,0,0,3,1060,170,2011,0,2031 S Washington St,Seattle,WA 98144,USA
2667,480500,4,2.5,2180,11200,1,0,0,4,2180,0,1968,0,18911 NE 165th Pl,Woodinville,WA 98072,USA
2668,895000,4,3,3240,5562,2,0,0,3,3240,0,2013,1923,1852 271st Ave SE,Sammamish,WA 98075,USA
2669,320000,4,2.5,2570,4865,2,0,0,3,2570,0,2005,0,27102 227th Pl SE,Maple Valley,WA 98038,USA
2670,366000,3,1.75,1510,8301,1,0,0,3,1510,0,1967,2011,8835 NE 138th St,Kirkland,WA 98034,USA
2671,475000,4,3.5,3400,234352,2,0,0,3,2500,900,1991,0,19132 Beall Rd SW,Vashon,WA 98070,USA
2672,695000,4,3,3150,9130,2,0,0,3,3150,0,2001,0,24038 SE 13th Pl,Sammamish,WA 98075,USA
2673,426500,4,2.5,2700,6515,2,0,0,3,2700,0,1998,2006,18563 173rd Way SE,Renton,WA 98058,USA
2674,300000,2,1,960,8153,1,0,0,3,960,0,1947,2012,2610 NE 145th St,Shoreline,WA 98155,USA
2675,675000,4,2.5,2560,36601,2,0,0,4,2560,0,1987,0,26007 SE 27th St,Sammamish,WA 98075,USA
2676,168333.3333,2,1,1050,6600,1.5,0,0,3,1050,0,1964,2000,13407 8th Ave S,Burien,WA 98168,USA
2677,300000,4,3,2200,10800,1,0,0,3,2200,0,1960,2012,17237 129th Ave SE,Renton,WA 98058,USA
2678,647500,3,1.75,1290,3870,1,0,0,5,1290,0,1916,0,1727 Lake Washington Blvd S,Seattle,WA 98144,USA
2679,1003000,4,2.75,2290,6120,2,0,0,4,2170,120,1926,1993,124 NE 63rd St,Seattle,WA 98115,USA
2680,650000,2,2.5,1740,2500,2,0,2,3,1210,530,1994,0,319 25th Ave E,Seattle,WA 98112,USA
2681,560000,5,1,1710,9100,1.5,0,0,4,1320,390,1926,1993,7226 36th Ave SW,Seattle,WA 98126,USA
2682,399950,3,3,1296,1051,3,0,0,3,1296,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA
2683,415000,4,1.5,1840,11367,1.5,0,0,4,1840,0,1950,1983,18820 1st Ave NW,Shoreline,WA 98177,USA
2684,350000,7,3,2800,9569,1,0,2,3,1400,1400,1963,2008,2023 Harrington Pl NE,Renton,WA 98056,USA
2685,437000,4,2.5,1890,8505,1,0,0,3,1290,600,1980,0,8619 169th Ct NE,Redmond,WA 98052,USA
2686,451000,3,1.75,1560,4049,1.5,0,2,3,1000,560,1926,2003,4042 34th Ave SW,Seattle,WA 98126,USA
2687,385000,3,1.75,1300,7030,1,0,0,3,1300,0,1968,1997,13420 121st Ave NE,Kirkland,WA 98034,USA
2688,750500,5,3,2170,2440,1.5,0,0,4,1450,720,1911,1966,1006 NE Ravenna Blvd,Seattle,WA 98105,USA
2689,645500,2,1,1890,5202,1.5,0,0,4,1890,0,1909,1989,6723 17th Ave NW,Seattle,WA 98117,USA
2690,263900,3,2.5,1658,2700,2,0,0,3,1658,0,2014,0,2150 S 262nd Ct,Des Moines,WA 98198,USA
2691,712000,3,1,1250,4620,1.5,0,0,4,1150,100,1900,1971,3612 Interlake Ave N,Seattle,WA 98103,USA
2692,371000,3,1.5,1420,4500,1,0,0,3,1420,0,1959,1989,2142 N 90th St,Seattle,WA 98103,USA
2693,850000,4,2.25,2130,11843,2,0,0,4,2130,0,1972,0,7490 85th Ave SE,Mercer Island,WA 98040,USA
2694,380000,5,3.5,2420,4670,2,0,0,3,2420,0,2013,1923,8803 38th Ave S,Seattle,WA 98118,USA
2695,1037000,4,3.5,4440,10660,2,0,0,3,4440,0,2003,0,15124 SE 82nd Ct,Newcastle,WA 98059,USA
2696,275000,3,2.5,2030,6326,2,0,0,3,2030,0,1993,0,23418 SE 282nd Pl,Maple Valley,WA 98038,USA
2697,955000,3,2.25,3020,43560,2,0,0,3,2720,300,1969,2010,12599 NE 39th St,Bellevue,WA 98005,USA
2698,175000,2,1,1170,8925,1,0,2,3,1170,0,1911,1979,921 S 223rd St,Des Moines,WA 98198,USA
2699,580000,4,3.25,3569,8327,2,0,0,3,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,USA
2700,631500,4,2,2530,5650,1.5,0,0,4,1910,620,1910,0,2900-2998 Fairmount Ave SW,Seattle,WA 98116,USA
2701,274500,3,2.25,1720,9000,1,0,0,4,1320,400,1969,0,3924 SW 316th St,Federal Way,WA 98023,USA
2702,1157400,3,2.5,2740,5925,2,0,2,3,2740,0,1913,1992,1226 22nd Ave E,Seattle,WA 98112,USA
2703,609900,4,2.5,3190,7399,2,0,0,3,3190,0,2006,0,27465 254th Way SE,Maple Valley,WA 98038,USA
2704,150000,3,1.5,1230,8056,1,0,0,4,1230,0,1949,1985,1432 S 129th St,Burien,WA 98168,USA
2705,547000,3,2.5,1480,8381,1,0,0,4,1480,0,1968,0,10746 38th Ave NE,Seattle,WA 98125,USA
2706,235000,3,1,1170,11100,1,0,0,4,1170,0,1968,0,766 Union Ave NE,Renton,WA 98059,USA
2707,660000,3,2.5,2290,2798,3,0,0,4,2290,0,1953,1983,2402 Delmar Dr E,Seattle,WA 98102,USA
2708,206000,2,1,810,7158,1,0,0,5,810,0,1944,0,12807 7th Ave S,Burien,WA 98168,USA
2709,174500,2,2.5,1240,2689,2,0,0,3,1240,0,1986,0,829 S 310th Pl,Federal Way,WA 98003,USA
2710,619500,3,2.5,2170,5000,2,0,0,3,2170,0,2003,0,1778 26th Ave NE,Issaquah,WA 98029,USA
2711,297857.1429,4,2.5,3490,5000,2,0,0,3,3490,0,2003,0,16102 SE 251 St,Covington,WA 98042,USA
2712,26590000,3,2,1180,7793,1,0,0,4,1180,0,1992,0,12005 SE 219th Ct,Kent,WA 98031,USA
2713,615000,4,2.5,2150,9070,2,0,0,4,2150,0,1985,0,14151 174th Pl NE,Redmond,WA 98052,USA
2714,124740,3,1,1340,15600,1,0,0,4,1340,0,1978,2000,31118 149th Ave SE,Kent,WA 98042,USA
2715,359000,3,1.5,1360,885,3,0,0,3,1360,0,2008,0,709 N 94th St,Seattle,WA 98103,USA
2716,462000,3,1.5,1710,4500,1.5,0,0,3,1410,300,1928,1954,5151 S Othello St,Seattle,WA 98118,USA
2717,423000,4,1.75,1880,7303,1,0,0,3,1010,870,1976,0,10320 NE 125th Pl,Kirkland,WA 98034,USA
2718,327500,3,2.25,2310,7200,2,0,0,3,2310,0,1990,2009,11103 SE 219th Pl,Kent,WA 98031,USA
2719,4668000,5,6.75,9640,13068,1,1,4,3,4820,4820,1983,2009,5044 Butterworth Rd,Mercer Island,WA 98040,USA
2720,317000,5,2.5,2360,11375,1,0,0,4,1180,1180,1962,0,6277-6399 S 129th St,Seattle,WA 98178,USA
2721,204950,4,1.75,1740,9344,1,0,0,3,1180,560,1978,0,5108 SW 316th Pl,Federal Way,WA 98023,USA
2722,700000,3,1.75,1910,4800,1,0,0,3,1080,830,1959,1989,7529 Bagley Ave N,Seattle,WA 98103,USA
2723,272000,3,2.5,1650,13816,2,0,0,3,1650,0,1998,2006,32000-32072 NE 55th St,Carnation,WA 98014,USA
2724,455000,4,2.25,1740,8449,1,0,0,4,1170,570,1958,1972,16204 SE 2nd St,Bellevue,WA 98008,USA
2725,346000,4,2.5,2100,3916,2,0,0,3,2100,0,2009,0,11674 SE 189th Pl,Renton,WA 98058,USA
2726,343566,2,1,1100,4200,1,0,0,3,1100,0,1954,2005,8005 46th Ave SW,Seattle,WA 98136,USA
2727,305000,4,2.25,2210,9371,2,0,0,4,2210,0,1968,0,4129 Hampton Way,Kent,WA 98032,USA
2728,462000,4,2.5,3070,6432,2,0,0,3,3070,0,2006,0,3474 Wells Ave S,Renton,WA 98055,USA
2729,535000,4,2.5,2280,65836,2,0,0,3,2280,0,2004,2003,13812 196th Ave NE,Woodinville,WA 98077,USA
2730,435000,4,2.75,2110,8751,1,0,0,3,1510,600,1962,2003,18447-18509 94th Ave NE,Bothell,WA 98011,USA
2731,187500,3,1.5,1180,7000,1,0,0,4,1180,0,1977,0,34016 33rd Ave SW,Federal Way,WA 98023,USA
2732,266000,4,2.25,1995,7102,2,0,0,4,1995,0,1981,0,33724 27th Pl SW,Federal Way,WA 98023,USA
2733,1015000,3,2.5,2920,34527,1,0,4,4,1800,1120,1954,1983,5220 SW Pritchard St,Seattle,WA 98116,USA
2734,725000,6,3,3110,5000,1.5,0,0,5,1810,1300,1921,0,812 N 47th St,Seattle,WA 98103,USA
2735,202000,2,1,920,7569,1,0,0,4,920,0,1950,1983,12120-12198 24th Ave S,Burien,WA 98168,USA
2736,429000,3,3.25,1410,1246,3,0,0,3,1410,0,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA
2737,640000,2,1.75,1760,4400,1,0,0,4,880,880,1930,0,3526 Ashworth Ave N,Seattle,WA 98103,USA
2738,645000,3,2.75,1850,16960,1,0,2,4,1850,0,1953,1983,633 NW 116th St,Seattle,WA 98177,USA
2739,450000,3,1.5,2060,44866,1,0,0,3,2060,0,1953,0,21533 NE Woodinville Duvall Rd,Woodinville,WA 98077,USA
2740,650000,4,2.5,2210,4861,2,0,0,3,2210,0,2013,1923,615 NW 92nd St,Seattle,WA 98117,USA
2741,248500,4,1.75,1720,10018,1,0,0,5,1720,0,1960,0,16635 SE 268th St,Covington,WA 98042,USA
2742,738000,3,3,2630,4896,2,0,0,3,2630,0,2006,0,10342 155th Ave NE,Redmond,WA 98052,USA
2743,535000,2,1,1030,4841,1,0,0,3,920,110,1939,1969,1317 N 79th St,Seattle,WA 98103,USA
2744,2555000,4,2.5,5300,26211,2,1,2,2,4570,730,1923,0,4437 55th Ave NE,Seattle,WA 98105,USA
2745,404000,4,1.75,1840,10720,1,0,0,3,960,880,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA
2746,237227.8571,4,2.5,2200,9397,2,0,0,3,2200,0,1987,2000,5214 S 292nd St,Auburn,WA 98001,USA
2747,246000,3,1.75,1390,7399,1,0,0,4,1390,0,1975,0,11921 SE 205th St,Kent,WA 98031,USA
2748,310000,5,3,1880,5000,1,0,0,3,1100,780,1997,0,6343 23rd Ave SW,Seattle,WA 98106,USA
2749,507000,3,2.5,2120,7201,2,0,0,3,2120,0,2003,0,12200 Densmore Ave N,Seattle,WA 98133,USA
2750,1100000,4,3.75,5070,60123,2,0,0,3,5070,0,2000,0,5725 251st Ct NE,Redmond,WA 98053,USA
2751,171224.8,3,1,1140,8366,1,0,0,5,1140,0,1943,0,3108 SE 6th St,Renton,WA 98058,USA
2752,438000,2,2,1270,1372,3,0,0,3,1270,0,2000,0,848 NE 67th St,Seattle,WA 98115,USA
2753,341166.6667,5,2.75,2670,3800,2,0,0,3,2670,0,2014,0,16301 SE 139th Ct,Renton,WA 98059,USA
2754,1230000,4,2.5,3040,7000,2,0,0,3,3040,0,2001,0,7024 SE 20th St,Mercer Island,WA 98040,USA
2755,615000,5,2.25,2480,12070,2,0,0,3,2480,0,1978,0,2206 Sahalee Dr E,Sammamish,WA 98074,USA
2756,325000,3,1,990,6750,1,0,0,4,990,0,1947,1988,11502 Corliss Ave N,Seattle,WA 98133,USA
2757,280000,3,1.75,1630,11800,1,0,0,4,1630,0,1971,0,12525 458th Ave SE,North Bend,WA 98045,USA
2758,595000,4,3.25,3730,4560,2,0,0,3,2760,970,2013,1923,2318 N 60th St,Seattle,WA 98103,USA
2759,410000,3,2,1400,45738,2,0,0,4,1400,0,1981,0,26907 94th Ave SW,Vashon,WA 98070,USA
2760,220000,3,1.5,1660,15600,2,0,0,3,1660,0,1981,2013,38205 45th Ave S,Auburn,WA 98001,USA
2761,250000,3,2.25,1765,7652,2,0,0,3,1765,0,1996,0,33015 4th Pl S,Federal Way,WA 98003,USA
